case,sectioning,P(bar),T(K),X(CO2),vol[cm3/mol],y(H2O),y(CO2),Y_C,Y_O,Y_H,Y_N,Y_S,Y_Si,f(H2O),f(CO2),log[f(O2)],log[f(S2)],log[f(H2)],log[a(C)],epsilon
h2o_co2_hybrid_mrk,X(CO2)=0.800000,14000.0,1573.15,0.8,33.99923,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,6330.008,250988.7,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.800000,15000.0,1573.15,0.8,33.15358,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,7503.618,337224.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.800000,16000.0,1573.15,0.8,32.39857,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,8864.591,451111.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.800000,17000.0,1573.15,0.8,31.71894,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,10440.89,601143.1,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.800000,18000.0,1573.15,0.8,31.10275,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,12264.44,798346.1,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.800000,19000.0,1573.15,0.8,30.54052,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,14371.71,1057020.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.800000,20000.0,1573.15,0.8,30.02463,0.2,0.8,0.2666667,0.6,0.1333333,0.0,0.0,0.0,16804.32,1395691.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,1000.0,373.15,0.9,42.24372,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,13.55228,452.2815,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,2000.0,373.15,0.9,36.9293,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,26.49975,1736.44,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,3000.0,373.15,0.9,34.3462,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,50.0295,5892.74,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,4000.0,373.15,0.9,32.6637,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,92.12047,18828.72,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,5000.0,373.15,0.9,31.42672,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,166.5658,57986.83,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,6000.0,373.15,0.9,30.4539,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,297.0313,174145.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,7000.0,373.15,0.9,29.65513,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,523.9332,513460.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,8000.0,373.15,0.9,28.97929,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,916.0203,1492756.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,9000.0,373.15,0.9,28.39469,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1589.828,4291704.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,10000.0,373.15,0.9,27.88036,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,2742.276,12227480.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,11000.0,373.15,0.9,27.42172,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,4705.197,34576560.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,12000.0,373.15,0.9,27.00828,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,8036.346,97157170.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,13000.0,373.15,0.9,26.63219,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,13671.1,271528000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,14000.0,373.15,0.9,26.28748,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,23174.86,755297700.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,15000.0,373.15,0.9,25.96948,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,39162.43,2092387000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,16000.0,373.15,0.9,25.67448,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,65993.93,5775591000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,17000.0,373.15,0.9,25.39947,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,110928.1,15891200000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,18000.0,373.15,0.9,25.14201,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,186031.5,43598340000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,19000.0,373.15,0.9,24.90005,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,311335.3,119305600000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,20000.0,373.15,0.9,24.6719,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,520050.0,325714200000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,1000.0,423.15,0.9,46.48396,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,21.8346,625.8238,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,2000.0,423.15,0.9,39.13699,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,41.43508,2229.045,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,3000.0,423.15,0.9,35.9246,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,74.91089,6867.02,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,4000.0,423.15,0.9,33.92183,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,131.4653,19781.31,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,5000.0,423.15,0.9,32.48623,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,226.0234,54745.46,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,6000.0,423.15,0.9,31.37623,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,382.7239,147481.7,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,7000.0,423.15,0.9,30.47603,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,640.4606,389638.7,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,8000.0,423.15,0.9,29.7216,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1061.679,1014270.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,9000.0,423.15,0.9,29.07398,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1746.313,2609643.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,10000.0,423.15,0.9,28.50777,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,2853.828,6651394.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,11000.0,423.15,0.9,28.00554,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,4638.017,16821290.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,12000.0,423.15,0.9,27.55485,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,7501.837,42262960.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,13000.0,423.15,0.9,27.14649,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,12083.71,105592500.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,14000.0,423.15,0.9,26.77351,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,19393.11,262548800.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,15000.0,423.15,0.9,26.43048,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,31023.38,650067600.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,16000.0,423.15,0.9,26.11314,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,49485.21,1603606000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,17000.0,423.15,0.9,25.81805,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,78728.82,3942836000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,18000.0,423.15,0.9,25.54241,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,124960.5,9665948000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,19000.0,423.15,0.9,25.28391,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,197918.2,23633810000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,20000.0,423.15,0.9,25.04063,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,312862.7,57648350000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,1000.0,473.15,0.9,51.18102,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,28.12999,772.8349,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,2000.0,473.15,0.9,41.40821,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,51.73712,2608.26,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,3000.0,473.15,0.9,37.50433,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,89.93938,7458.807,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,4000.0,473.15,0.9,35.1639,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,151.4514,19818.05,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,5000.0,473.15,0.9,33.52402,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,249.6175,50442.42,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,6000.0,473.15,0.9,32.27524,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,404.9986,124776.9,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,7000.0,473.15,0.9,31.27367,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,649.1996,302399.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,8000.0,473.15,0.9,30.4414,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1030.655,721630.4,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,9000.0,473.15,0.9,29.73182,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1623.375,1701332.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,10000.0,473.15,0.9,29.1149,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,2540.152,3972146.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,11000.0,473.15,0.9,28.57027,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,3952.47,9199619.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,12000.0,473.15,0.9,28.0835,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,6120.47,21163450.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,13000.0,473.15,0.9,27.644,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,9437.996,48407310.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,14000.0,473.15,0.9,27.24381,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,14500.23,110176200.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,15000.0,473.15,0.9,26.87676,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,22205.08,249685800.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,16000.0,473.15,0.9,26.53804,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,33905.08,563710000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,17000.0,473.15,0.9,26.22377,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,51634.65,1268413000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,18000.0,473.15,0.9,25.9308,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,78449.74,2845548000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,19000.0,473.15,0.9,25.65656,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,118935.1,6366544000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,20000.0,473.15,0.9,25.3989,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,179961.2,14209780000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,1000.0,523.15,0.9,56.26069,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,33.38278,888.7969,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,2000.0,523.15,0.9,43.75722,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,59.83594,2881.319,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,3000.0,523.15,0.9,39.09556,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,100.628,7768.082,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,4000.0,523.15,0.9,36.39606,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,163.6973,19346.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,5000.0,523.15,0.9,34.54344,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,260.5152,46037.77,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,6000.0,523.15,0.9,33.15231,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,408.0462,106317.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,7000.0,523.15,0.9,32.04795,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,631.3725,240339.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,8000.0,523.15,0.9,31.13748,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,967.4907,534668.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,9000.0,523.15,0.9,30.3661,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1470.834,1174658.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,10000.0,523.15,0.9,29.69893,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,2221.299,2554908.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,11000.0,523.15,0.9,29.1125,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,3335.898,5511304.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,12000.0,523.15,0.9,28.59031,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,4985.656,11806830.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,13000.0,523.15,0.9,28.12037,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,7420.08,25145700.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,14000.0,523.15,0.9,27.69367,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,11002.55,53284520.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,15000.0,523.15,0.9,27.30331,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,16261.48,112416800.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,16000.0,523.15,0.9,26.94388,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,23964.1,236258000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,17000.0,523.15,0.9,26.61108,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,35222.96,494834300.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,18000.0,523.15,0.9,26.30142,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,51649.29,1033265000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,19000.0,523.15,0.9,26.01205,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,75573.8,2151683000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,20000.0,523.15,0.9,25.74059,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,110364.3,4469668000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,1000.0,573.15,0.9,61.55713,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,38.13862,976.2381,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,2000.0,573.15,0.9,46.18217,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,67.12226,3067.089,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,3000.0,573.15,0.9,40.70446,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,109.8699,7882.923,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,4000.0,573.15,0.9,37.62436,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,173.6965,18620.47,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,5000.0,573.15,0.9,35.5497,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,268.5149,41926.89,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,6000.0,573.15,0.9,34.01187,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,408.4618,91501.61,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,7000.0,573.15,0.9,32.80265,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,613.7626,195326.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,8000.0,573.15,0.9,31.81307,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,913.3118,410119.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,9000.0,573.15,0.9,30.97961,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1348.301,850110.7,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,10000.0,573.15,0.9,30.26225,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1977.329,1744082.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,11000.0,573.15,0.9,29.63429,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,2883.588,3548057.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,12000.0,573.15,0.9,29.07709,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,4184.969,7167222.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,13000.0,573.15,0.9,28.57716,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,6048.246,14391720.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,14000.0,573.15,0.9,28.12445,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,8708.973,28750250.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,15000.0,573.15,0.9,27.71128,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,12499.37,57178240.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,16000.0,573.15,0.9,27.33166,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,17887.32,113271000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,17000.0,573.15,0.9,26.98084,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,25531.0,223615700.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,18000.0,573.15,0.9,26.65498,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,36355.14,440094400.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,19000.0,573.15,0.9,26.35095,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,51657.54,863749800.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,20000.0,573.15,0.9,26.06616,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,73257.7,1691013000.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,1000.0,623.15,0.9,66.91647,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,42.64556,1040.169,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,2000.0,623.15,0.9,48.6709,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,74.24857,3185.72,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,3000.0,623.15,0.9,42.33411,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,118.9562,7869.916,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,4000.0,623.15,0.9,38.854,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,183.7,17787.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,5000.0,623.15,0.9,36.54812,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,277.2129,38242.58,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,6000.0,623.15,0.9,34.85895,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,411.536,79603.42,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,7000.0,623.15,0.9,33.54245,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,603.4122,161962.4,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,8000.0,623.15,0.9,32.47251,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,876.1183,323980.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,9000.0,623.15,0.9,31.57638,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1261.962,639593.1,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,10000.0,623.15,0.9,30.80864,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,1805.704,1249443.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,11000.0,623.15,0.9,30.13918,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,2569.243,2419850.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,12000.0,623.15,0.9,29.54714,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,3638.033,4653082.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,13000.0,623.15,0.9,29.01749,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,5129.864,8893041.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,14000.0,623.15,0.9,28.53908,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,7206.849,16907980.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,15000.0,623.15,0.9,28.10345,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,10091.81,32001100.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.900000,16000.0,623.15,0.9,27.70399,0.1,0.9,0.3,0.6333333,0.06666667,0.0,0.0,0.0,14090.6,60327200.0,0.0,-4999.5,nan,0.0,nan
